job_id,head,relation,tail
3903430168,senior project engineer,requires,cad software
3886832181,mine safety and health specialist,requires,investigations
3886832181,mine safety and health specialist,requires,dust explosions
3886832181,mine safety and health specialist,requires,health and noise standards
3886832181,mine safety and health specialist,requires,mine operators
3886832181,mine safety and health specialist,requires,health regulations
3886832181,mine safety and health specialist,requires,inspection procedures
3886832181,mine safety and health specialist,requires,judicial hearings
3886832181,mine safety and health specialist,requires,noise abatement techniques
3886832181,mine safety and health specialist,requires,dust suppression methods
3886832181,mine safety and health specialist,requires,significant health issues
3886832181,mine safety and health specialist,requires,technological developments
3895486855,warehouse worker,requires,motivation
3905293447,master's degree,requires,social work
3905293447,master's degree,requires,clinical mental health counseling
3905293447,in home therapy masters clinician,requires,valid driver’s license
3905308058,client care specialist,requires,timekeeping
3905308058,client care specialist,requires,strong communication skills
3905308058,client care specialist,requires,display professional manner at all times
3905308058,client care specialist,requires,previous reception or customer service experience
3902947074,customer success manager,requires,communication skills
3902947074,customer success manager,requires,learning new software
3902947074,customer success manager,requires,leadership experience
3902833713,transactional paralegal,requires,ability to work independently or with a team
3901996841,retail business scientist i,requires,analytical
3901996841,retail business scientist i,requires,predictive
3901996841,retail business scientist i,requires,machine learning
3901996841,retail business scientist i,requires,data mining
3901996841,retail business scientist i,requires,statistical analysis
3901996841,retail business scientist i,related_to,strategic insights
3901996841,retail business scientist i,related_to,trends and patterns
3901996841,retail business scientist i,related_to,larger business objectives
3901996841,retail business scientist i,related_to,systems
3901996841,retail business scientist i,related_to,tools
3887709579,machine operator/production line worker,requires,bend
3887709579,machine operator/production line worker,requires,overhead lifting
3887709579,machine operator/production line worker,requires,work in a constant state of alertness and safe manner
3887709579,machine operator/production line worker,requires,"read, write, understand, and converse in english"
3889121269,regulatory strategist - associate director,related_to,clinical development teams
3904515088,pet/ct technologist,requires,certification in nuclear medicine by the nmtcb or arrt (n)
3904515088,pet/ct technologist,requires,1-2 years’ experience in nuclear medicine procedures and studies
3904515088,pet/ct technologist,related_to,strong customer service skills
3901671489,medical office assistant,requires,previous experience in a medical office
3901671489,medical office assistant,related_to,effective computer skills
